Item Type,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order, Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort-5,Product Image Sort-6,Product Image Sort-7,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7, 
Product,Talus 27.5*,Raleigh, 40675.00, 40675.00,,<ul>							     <li><strong>Size:</strong> <br>18.5 Inch</li> 							     <li><strong>Frames:</strong> <br>Alloy 6061; Disc Compatible</li> 							        <li><strong>Fork:</strong> <br>SR Suntour XCM Automatic Thumb Lock HLO 27.5 Inch-100mm</li> 							       <li><strong>Bottom Bracket</strong><br>Sealed Cartridge Bottom Bracket </li> 							        <li><strong>Crank Set</strong><br>Shimano Alloy 42-32-22T FC-M311</li> 							        <li><strong>Pedal</strong><br>Aluminum Alloy Platform Type-Large Non-Slip Platform W/Grip.</li> 							       <li><strong>Front Derailleur</strong><br>Shimano Acera FD M360</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Acera RD-M360</li> 							      <li><strong>Shifters</strong><br>Shimano 8-Speed SL M310</li> 							      <li><strong>Cassette-Freewheel</strong><br>Shimano CS HG 31-8</li> 							       <li><strong>Chain</strong><br>KMC Narrow</li> 							        <li><strong>Rims</strong><br>Double Wall Alex Rims 32H</li> 							     <li><strong>Hubs</strong><br>Quando Alloy Disc Hubs 32H W/QR </li> 							     <li><strong>Tires</strong><br>Maxxis Crossmark 27.5x2.20</li> 							    <li><strong>Brake Set</strong><br>Shimano Hydraulic BR-N355</li> 							    <li><strong>Brake Lever</strong><br>Shimano 8-Speed SL M310 </li> 							    <li><strong>Head Set</strong><br>Threadless</li> 							      <li><strong>Handle Bar</strong><br>Raleigh Alloy 660mm</li> 							      <li><strong>Grips</strong><br>Vader Lock-on Grips with Alloy Clamps 130mm</li> 							       <li><strong>Stem</strong><br>Raleigh Alloy </li> 							      <li><strong>Saddle</strong><br>WTB Rocket V</li> 							     <li><strong>Seat Post</strong><br>Promax Alloy 30.9mm</li> 							     <li><strong>Seat Clamp</strong><br>Promax QR Alloy</li> 													</ul>,Raleighhttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,Talus 27.5,8-13 Working Days,100,N,-200,Get your hands on the Talus 27.5. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Talus 27.5 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Talus 27.5 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/8582-talus-new.jpg&w=1300&h=700,
Product,AT 10*,Raleigh, 26250.00, 26250.00,,<ul>							     <li><strong>Size:</strong> <br>19.5 Inch</li> 							     <li><strong>Frames:</strong> <br>Aluminum Alloy 6061-T6; Disk Brake Compatible; Rack &amp; Fender Mounts; Replaceable Derailleur Hanger.</li> 							        <li><strong>Fork:</strong> <br>Suntour XCT 26 100mm</li> 							       <li><strong>Bottom Bracket</strong><br>Sealed Cartridge Bottom Bracket</li> 							        <li><strong>Crank Set</strong><br>Suntour XCT 42-32-22T</li> 							        <li><strong>Pedal</strong><br>Aluminum Alloy Platform Type-Large Non-Slip Platform W/Grip.</li> 							       <li><strong>Front Derailleur</strong><br>Shimano Tourney FD-TX50</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Altus RD-M310</li> 							      <li><strong>Shifters</strong><br>Shimano EZ Fire Plus Shift/Brake Lever Set (7-Speed) ST-EF51-7R/L</li> 							      <li><strong>Cassette-Freewheel</strong><br>Shimano 7 Speed CS-HG20-7 (12-32T)</li> 							       <li><strong>Chain</strong><br>KMC Narrow</li> 							        <li><strong>Rims</strong><br>Raleigh Double Wall Disc Rim 36H</li> 							     <li><strong>Hubs</strong><br>Quando Alloy Disc Hubs 36H W/QR</li> 							     <li><strong>Tires</strong><br>Maxxis Crossmark 26x2.1</li> 							    <li><strong>Brake Set</strong><br>Promax Mechanical Disc Brakes DC-320; 160mm</li> 							    <li><strong>Brake Lever</strong><br>Shimano EZ Fire Plus Shift/Brake Lever Set (7-Speed) ST-EF51-7R/L</li> 							    <li><strong>Head Set</strong><br>Threadless</li> 							      <li><strong>Handle Bar</strong><br>Raleigh Alloy 680mm</li> 							      <li><strong>Grips</strong><br>Vader Lock-on Grips with Alloy Clamps 130mm</li> 							       <li><strong>Stem</strong><br>Raleigh Alloy</li> 							      <li><strong>Saddle</strong><br>Raleigh</li> 							     <li><strong>Seat Post</strong><br>Alloy 27.2x300mm</li> 							     <li><strong>Seat Clamp</strong><br>QR Alloy</li> 							     <li><strong>Other Features</strong><br>Also available with V-Brakes - ( M.R.P. 23;975.00) </li> 						</ul>,Raleighhttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,AT 10,8-13 Working Days,100,N,-200,Get your hands on the AT 10. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the AT 10 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy AT 10 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/1295-at10.jpg&w=1300&h=700,
Product,REVENIO THREE*,Raleigh, 83500.00, 83500.00,,<ul>							     <li><strong>Size:</strong> <br>49cm; 52cm; 54cm; 56cm</li> 							     <li><strong>Frames:</strong> <br>Aluminum Alloy; Replaceable Derailleur Hanger.</li> 							        <li><strong>Fork:</strong> <br>Carbon 700c Road</li> 							       <li><strong>Bottom Bracket</strong><br>Shimano 105; 5700</li> 							        <li><strong>Crank Set</strong><br>Shimano 105; FC-5700 52-39T 170mm</li> 							        <li><strong>Pedal</strong><br>Wellgo LU-944</li> 							       <li><strong>Front Derailleur</strong><br>Shimano 105; FD-5700</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano 105; RD-5700</li> 							      <li><strong>Shifters</strong><br>Shimano 105 ST-5700 Shifter/Brake Lever</li> 							      <li><strong>Cassette-Freewheel</strong><br>Shimano 105 10Speed CS-5700 12-25T</li> 							       <li><strong>Chain</strong><br>Shimano 105 CN-5701</li> 							        <li><strong>Rims</strong><br>Sun Ringle Assault Double Wall Rims 32H</li> 							     <li><strong>Hubs</strong><br>Shimano HB-4600/FH-4600 32H</li> 							     <li><strong>Tires</strong><br>Schwalbe Active Lugano 700x23C</li> 							    <li><strong>Brake Set</strong><br>Shimano BR-5700</li> 							    <li><strong>Brake Lever</strong><br>Shimano 105 ST-5700 Shifter/Brake Lever</li> 							    <li><strong>Head Set</strong><br>Neco Threadless</li> 							      <li><strong>Handle Bar</strong><br>FSA; HB-RD-300S; width 420mm</li> 							      <li><strong>Grips</strong><br>GOODHORSE Handle Bar Tape</li> 							       <li><strong>Stem</strong><br>FSA OS-150; 80mm</li> 							      <li><strong>Saddle</strong><br>Raleigh</li> 							     <li><strong>Seat Post</strong><br>FSA SL-280 30.9x300mm</li> 							     <li><strong>Seat Clamp</strong><br>Promax Alloy</li> 													</ul>,Raleighhttp://suncrossbikes.com/bike_detail.php?BikeCatId=4,SUNCROSSBIKES, Road,REVENIO THREE,8-13 Working Days,100,N,-200,Get your hands on the REVENIO THREE. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the REVENIO THREE Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy REVENIO THREE Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/7260-REVENIO-THREE.jpg&w=1300&h=700,
Product,SE 1300*,Ghost, 36500.00, 36500.00,,<ul>							     <li><strong>Size:</strong> <br>48 cm</li> 							     <li><strong>Frames:</strong> <br>SE Alloy PG</li> 							        <li><strong>Fork:</strong> <br>RST Gila MLO 100 mm</li> 														        <li><strong>Crank Set</strong><br>Shimano FCM 171 42-34-24/11-30</li> 							        <li><strong>Pedal</strong><br>Wellgo C29</li> 							       <li><strong>Front Derailleur</strong><br>Shimano FD-TX50</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Alivio 8-Speed M410</li> 							      <li><strong>Shifters</strong><br>Shimano SL M310</li> 														       <li><strong>Chain</strong><br>CN HG-40</li> 							        <li><strong>Rims</strong><br>Alex TD 26 XD 2500</li> 														     <li><strong>Tires</strong><br>Impac Ridgepac 2.1</li> 							    <li><strong>Brake Set</strong><br>Tektro HDM 300 Disc 160mm</li> 																					      <li><strong>Handle Bar</strong><br>GHOST Low Rizer light 660mm 31.8mm</li> 														       <li><strong>Stem</strong><br>GHOST  AS-DC 1 31.8mm</li> 							      <li><strong>Saddle</strong><br>GHOST 2055 comfort</li> 							     <li><strong>Seat Post</strong><br>GHOST light SP DC 1 31.6mm</li> 														     <li><strong>Weight</strong><br>13.0 Kg</li>      <li><strong>Cassette</strong><br>CS HG 31-8; 11-30</li>      <li><strong>Front Hub</strong><br>SRAM MTH 306</li>      <li><strong>Rear Hub</strong><br>SRAM MTH 306</li>      <li><strong>Front Travel</strong><br>100mm</li> 						</ul>,Ghosthttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,SE 1300,8-13 Working Days,100,N,-200,Get your hands on the SE 1300. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the SE 1300 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy SE 1300 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/3189-se-1300.jpg&w=1300&h=700,
Product,SE 1800*,Ghost, 42250.00, 42250.00,,<ul>							     <li><strong>Size:</strong> <br>48 cm</li> 							     <li><strong>Frames:</strong> <br>SE Alloy PG</li> 							        <li><strong>Fork:</strong> <br>RST Gila RL 100 mm</li> 														        <li><strong>Crank Set</strong><br>Shimano FCM  361 42-32-22/11-30</li> 							        <li><strong>Pedal</strong><br>Wellgo C29</li> 							       <li><strong>Front Derailleur</strong><br>Shimano Alivio FD-M310</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Alivio 8-Speed RD-M410</li> 							      <li><strong>Shifters</strong><br>Shimano SL M10</li> 														       <li><strong>Chain</strong><br>CN HG-40</li> 							        <li><strong>Rims</strong><br>Alex TD 19</li> 														     <li><strong>Tires</strong><br>Impac Ridgepac 2.1</li> 							    <li><strong>Brake Set</strong><br>Tektro HDM 300 Disc 160mm</li> 																					      <li><strong>Handle Bar</strong><br>GHOST Low Rizer light 660mm 31.8mm</li> 														       <li><strong>Stem</strong><br>GHOST  AS-DC 1 31.8mm</li> 							      <li><strong>Saddle</strong><br>GHOST 2055 comfort</li> 							     <li><strong>Seat Post</strong><br>GHOST light SP DC 1 31.6mm</li> 														     <li><strong>Weight</strong><br>13.6 Kg</li>      <li><strong>Cassette</strong><br>CG HG 31-8</li>      <li><strong>Front Hub</strong><br>SRAM 306</li>      <li><strong>Rear Hub</strong><br>SRAM 306</li>      <li><strong>Front Travel</strong><br>100 mm</li> 						</ul>,Ghosthttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,SE 1800,8-13 Working Days,100,N,-200,Get your hands on the SE 1800. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the SE 1800 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy SE 1800 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/9752-se-1800.jpg&w=1300&h=700,
Product,4X COMP*,Ghost, 43500.00, 43500.00,,<ul>							     <li><strong>Size:</strong> <br>42 cm</li> 							     <li><strong>Frames:</strong> <br>4x Alloy PG</li> 							        <li><strong>Fork:</strong> <br>RST Dirt T 100 mm</li> 														        <li><strong>Crank Set</strong><br>Shimano FCM  171 48-34-24/11-30</li> 														       <li><strong>Front Derailleur</strong><br>Shimano FD TX50</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Acera 8-Speed RD M360</li> 							      <li><strong>Shifters</strong><br>Shimano Acera SL M360</li> 														       <li><strong>Chain</strong><br>KMC Narrow</li> 							        <li><strong>Rims</strong><br>Alex TD 19</li> 							     <li><strong>Hubs</strong><br>SRAM MTH 306</li> 							     <li><strong>Tires</strong><br>Schwalbe Table Top 2.25</li> 							    <li><strong>Brake Set</strong><br>Tektro HDC 300 Disc 160 mm</li> 																					      <li><strong>Handle Bar</strong><br>GHOST Low Rizer light 680mm 31.8mm</li> 														       <li><strong>Stem</strong><br>GHOST 4X AS-020 31.8mm</li> 							      <li><strong>Saddle</strong><br>GHOST 2055 comfort</li> 							     <li><strong>Seat Post</strong><br>GHOST light SP DC 1 31.6mm</li> 														     <li><strong>Weight</strong><br>14.2 kg</li>      <li><strong>Cassette</strong><br>CS HG 31-8; 11-30</li>      <li><strong>Front Travel</strong><br>100 mm</li> 						</ul>,Ghosthttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,4X COMP,8-13 Working Days,100,N,-200,Get your hands on the 4X COMP. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the 4X COMP Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy 4X COMP Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/5184-4x-comp-new.jpg&w=1300&h=700,
Product,4X COMP*,Ghost, 43500.00, 43500.00,,<ul>							     <li><strong>Size:</strong> <br>42cm</li> 							     <li><strong>Frames:</strong> <br>4x 7005  PG</li> 							        <li><strong>Fork:</strong> <br>RST Dirt T 100mm</li> 							       <li><strong>Bottom Bracket</strong><br> Shimano BBUN-26</li> 							        <li><strong>Crank Set</strong><br> Shimano FCM 171 42-34-24</li> 														       <li><strong>Front Derailleur</strong><br> Shimano </li> 							      <li><strong>Rear Derailleur</strong><br> Shimano Acera 8 Speed</li> 							      <li><strong>Shifters</strong><br> Shimano Acera SL</li> 							      <li><strong>Cassette-Freewheel</strong><br>11-30</li> 														        <li><strong>Rims</strong><br>Ryde Taurus </li> 							     <li><strong>Hubs</strong><br>Sram306</li> 							     <li><strong>Tires</strong><br> Schwalbe Table Top 2.25</li> 							    <li><strong>Brake Set</strong><br>Tektro HDC 300 Disc 160mm</li> 							    <li><strong>Brake Lever</strong><br>Tektro HDC 300</li> 														      <li><strong>Handle Bar</strong><br>GHOST Low Rizer light 660mm 31.8mm</li> 														       <li><strong>Stem</strong><br> GHOST 4X AS-020 31.8mm</li> 							      <li><strong>Saddle</strong><br>GHOST VL 1535</li> 							     <li><strong>Seat Post</strong><br> GHOST light SP DC 1 31.6mm</li> 																				</ul>,Ghosthttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,4X COMP,8-13 Working Days,100,N,-200,Get your hands on the 4X COMP. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the 4X COMP Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy 4X COMP Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/3820-4CrossComp_greywhitegreen.jpg&w=1300&h=700,
Product,CROSS 1300*,Ghost, 35500.00, 35500.00,,<ul>							     <li><strong>Size:</strong> <br>49; 53 cm</li> 							     <li><strong>Frames:</strong> <br>Cross Alloy PG</li> 							        <li><strong>Fork:</strong> <br>RST Neon MLO 60 mm</li> 														        <li><strong>Crank Set</strong><br>Shimano FCM 311 48-38-28/11-30</li> 							        <li><strong>Pedal</strong><br>Wellgo C29</li> 							       <li><strong>Front Derailleur</strong><br>Shimano Altus FD-M316</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Alivio 8-Speed RD-M410</li> 							      <li><strong>Shifters</strong><br>Shimano SL EF-51 8 Speed</li> 														       <li><strong>Chain</strong><br>KMC</li> 							        <li><strong>Rims</strong><br>Ryde Zac Pro</li> 							     <li><strong>Hubs</strong><br>Shimano </li> 							     <li><strong>Tires</strong><br>Schwalbe CX Comp 700x38C</li> 							    <li><strong>Brake Set</strong><br>Shimano V-Brake</li> 																					      <li><strong>Handle Bar</strong><br>GHOST Low Rizer light 660 mm 31.8mm</li> 														       <li><strong>Stem</strong><br>GHOST AS-DC 1 31.8mm</li> 							      <li><strong>Saddle</strong><br>GHOST 2055 comfort</li> 							     <li><strong>Seat Post</strong><br>GHOST light SP DC 1 31.6mm</li> 														     <li><strong>Weight</strong><br>12.6 Kg</li>      <li><strong>Cassette</strong><br>CS HG 31-8; 11-3</li>      <li><strong>Front Hub</strong><br>Shimano HB RM 40</li>      <li><strong>Rear Hub</strong><br>Shimano FH RM 36</li>      <li><strong>Front Travel</strong><br>60 mm</li> 						</ul>,Ghosthttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,CROSS 1300,8-13 Working Days,100,N,-200,Get your hands on the CROSS 1300. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the CROSS 1300 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy CROSS 1300 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/1406-cross-1300.jpg&w=1300&h=700,
Product,ASX 4900*,Ghost, 87500.00, 87500.00,,<ul>							     <li><strong>Size:</strong> <br>48 cm</li> 							     <li><strong>Frames:</strong> <br>ASX 650B Alloy DB</li> 							        <li><strong>Fork:</strong> <br>RST Aerial Air RLO 130mm</li> 														        <li><strong>Crank Set</strong><br>Shimano Acera 44-32-22/11-32</li> 							        <li><strong>Pedal</strong><br>Wellgo</li> 							       <li><strong>Front Derailleur</strong><br>Shimano SLX FD M661</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Deore 9-Speed RD M592</li> 							      <li><strong>Shifters</strong><br>Shimano Acera SL M390</li> 														       <li><strong>Chain</strong><br>Shimano CN HG-53</li> 							        <li><strong>Rims</strong><br>Ryde Taurus 21</li> 							     <li><strong>Hubs</strong><br>SRAM MTH 306</li> 							     <li><strong>Tires</strong><br>Schwalbe Smart Sam 27.5x2.25</li> 							    <li><strong>Brake Set</strong><br>Tektro HDC 330 160mm</li> 																					      <li><strong>Handle Bar</strong><br>GHOST Low Rizer light 700mm 31.8mm</li> 														       <li><strong>Stem</strong><br>GHOST  AS-DC 1 31.8mm</li> 							      <li><strong>Saddle</strong><br>GHOST 2055 comfort</li> 							     <li><strong>Seat Post</strong><br>GHOST light SP DC 1 31.6mm</li> 														     <li><strong>Weight</strong><br>14.9 Kg</li>      <li><strong>Cassette</strong><br>CS HG-20-9</li>      <li><strong>Shock</strong><br>X-Fusion E1 RL Air 120 mm</li>      <li><strong>Front Travel</strong><br>130mm</li>      <li><strong>Rear Travel</strong><br>120mm</li> 						</ul>,Ghosthttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,ASX 4900,8-13 Working Days,100,N,-200,Get your hands on the ASX 4900. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the ASX 4900 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy ASX 4900 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/2542-ASX_4900.jpg&w=1300&h=700,
Product,VANGUARD 200*,Upland, 32375.00, 32375.00,,<ul>							     <li><strong>Size:</strong> <br>17.5 Inch</li> 							     <li><strong>Frames:</strong> <br>Aluminum Alloy 6061-T6; Double Butted; Disc Brake Compatible; Replaceable Derailleur Hanger</li> 							        <li><strong>Fork:</strong> <br>Suntour XCT W/Hydraulic Lock-out; 100mm</li> 							       <li><strong>Bottom Bracket</strong><br>Neco Sealed Cartridge Bottom Bracket</li> 							        <li><strong>Crank Set</strong><br>Shimano FC-M131 42-34-24T</li> 							        <li><strong>Pedal</strong><br>Half Alloy VP</li> 							       <li><strong>Front Derailleur</strong><br>Shimano Tourney FD-TX50 </li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Acera RD-M360</li> 							      <li><strong>Shifters</strong><br>Shimano EZ Fire Plus Shift/Brake Lever Set ST-EF65-8R/L </li> 							      <li><strong>Cassette-Freewheel</strong><br>Shimano 8 Speed CS-HG31-8 </li> 							       <li><strong>Chain</strong><br>KMC</li> 							        <li><strong>Rims</strong><br>Upland Double Wall 32H</li> 							     <li><strong>Hubs</strong><br>Shimano Alloy 32H W/QR</li> 							     <li><strong>Tires</strong><br>26x1.95 </li> 							    <li><strong>Brake Set</strong><br>Shimano Mechanical Disc Brakes BR-M375</li> 							    <li><strong>Brake Lever</strong><br>Shimano EZ Fire Plus Shift/Brake Lever Set ST-EF65-8R/L </li> 							    <li><strong>Head Set</strong><br>Threadless</li> 							      <li><strong>Handle Bar</strong><br>Upland Alloy 650mm</li> 							      <li><strong>Grips</strong><br>Upland Soft Rubber Compound; Smaller Diameter</li> 							       <li><strong>Stem</strong><br>Upland Alloy 90mm</li> 							      <li><strong>Saddle</strong><br>Upland </li> 							     <li><strong>Seat Post</strong><br>Upland Alloy 30.9x300mm </li> 							     <li><strong>Seat Clamp</strong><br>Upland Alloy QR</li> 													</ul>,Uplandhttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,VANGUARD 200,8-13 Working Days,100,N,-200,Get your hands on the VANGUARD 200. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the VANGUARD 200 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy VANGUARD 200 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/6715-VANGUARD-200-new.jpg&w=1300&h=700,
Product,VERSO MS*,Raleigh, 13050.00, 13050.00,,<ul>							     <li><strong>Size:</strong> <br>16 Inch</li> 							     <li><strong>Frames:</strong> <br>Steel; V-Brake Compatible</li> 							        <li><strong>Fork:</strong> <br>Raleigh Suspension Fork Disc &amp; V-Brake Compatible</li> 							       <li><strong>Bottom Bracket</strong><br>Steel</li> 							        <li><strong>Crank Set</strong><br>42-34-24T</li> 							        <li><strong>Pedal</strong><br>PVC</li> 							       <li><strong>Front Derailleur</strong><br>SR Sunrun 28.6</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Tourney RD-TY21</li> 							      <li><strong>Shifters</strong><br>Shimano EZ Fire Plus Shift/Brake Lever Set (7-Speed) ST-EF51-7R/L</li> 							      <li><strong>Cassette-Freewheel</strong><br>Shimano 7 Speed TZ-21</li> 							       <li><strong>Chain</strong><br>Maya </li> 							        <li><strong>Rims</strong><br>Raleigh Double Wall Rim 36H</li> 							     <li><strong>Hubs</strong><br>Steel Disc Hubs 36H </li> 							     <li><strong>Tires</strong><br>26x2.125</li> 							    <li><strong>Brake Set</strong><br>Alloy V-Brakes </li> 							    <li><strong>Brake Lever</strong><br>Shimano EZ Fire Plus Shift/Brake Lever Set (7-Speed) ST-EF51-7R/L</li> 														      <li><strong>Handle Bar</strong><br>Raleigh Steel</li> 							      <li><strong>Grips</strong><br>Soft Rubber Compound; Smaller Diameter </li> 							       <li><strong>Stem</strong><br>Quill Steel </li> 							      <li><strong>Saddle</strong><br>PU</li> 							     <li><strong>Seat Post</strong><br>Steel 25.4mm</li> 							     <li><strong>Seat Clamp</strong><br>Bolt</li> 													</ul>,Raleighhttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,VERSO MS,8-13 Working Days,100,N,-200,Get your hands on the VERSO MS. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the VERSO MS Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy VERSO MS Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/9057-verso-ms.jpg&w=1300&h=700,
Product,LEADER 300*,Upland, 36625.00, 36625.00,,<ul>							     <li><strong>Size:</strong> <br>17.5 Inch</li> 							     <li><strong>Frames:</strong> <br>Aluminum Alloy 6061-T6; Double Butted; Disc Brake Compatible; Replaceable Derailleur Hanger</li> 							        <li><strong>Fork:</strong> <br>Suntour XCM W/Hydraulic Lock-out; 100mm</li> 							       <li><strong>Bottom Bracket</strong><br>Neco Sealed Cartridge Bottom Bracket </li> 							        <li><strong>Crank Set</strong><br>Shimano FC-M371 42-34-22T</li> 							        <li><strong>Pedal</strong><br>Half Alloy Platform Type; Large Non-slip Platform w/grip</li> 							       <li><strong>Front Derailleur</strong><br>Shimano Acera FD-M390</li> 							      <li><strong>Rear Derailleur</strong><br>Shimano Altus RD-M370</li> 							      <li><strong>Shifters</strong><br>Shimano ST-EF-65 9 Speed</li> 							      <li><strong>Cassette-Freewheel</strong><br>Shimano 9 Speed CS-HG20-9 </li> 							       <li><strong>Chain</strong><br>KMC </li> 							        <li><strong>Rims</strong><br>Upland Double Wall 32H</li> 							     <li><strong>Hubs</strong><br>Shimano Alloy 32H w/ QR </li> 							     <li><strong>Tires</strong><br>26x1.95</li> 							    <li><strong>Brake Set</strong><br>Shimano M/ Disc Brakes BRM-375</li> 														    <li><strong>Head Set</strong><br>Upland Threadless</li> 							      <li><strong>Handle Bar</strong><br>Upland Alloy 650mm</li> 							      <li><strong>Grips</strong><br>Black </li> 							       <li><strong>Stem</strong><br>UPLAND Alloy 90mm</li> 							      <li><strong>Saddle</strong><br>Upland </li> 							     <li><strong>Seat Post</strong><br> Promax Alloy 30.9 x 300 mm</li> 							     <li><strong>Seat Clamp</strong><br>UPLAND Alloy</li> 													</ul>,Uplandhttp://suncrossbikes.com/bike_detail.php?BikeCatId=2,SUNCROSSBIKES, Mountain,LEADER 300,8-13 Working Days,100,N,-200,Get your hands on the LEADER 300. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the LEADER 300 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy LEADER 300 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,http://suncrossbikes.com/script/timthumb.php?src=http://suncrossbikes.com/bikes/images/1404-LEADER-300-PIC.jpg&w=1300&h=700,
