SKU,Category,SubCategory,Specification,MRP,imgurl4,Description,Variant,productname,Description2,imgurl7,imgurl6,imgurl5,stock,imgurl3,imgurl2,imgurl1,Size
8.90334E+12,,Backpacks," 13.5 X 10"" X 6.5"" , 240 , Mesh Pockets Capacity(liters) 14 Material  1.Material – 420 D Dobby Polyester, 600 D Dual-tone Polyester  2.YKK Zippers and Runners , 14 , 1.Material – 420 D Dobby Polyester, 600 D Dual-tone Polyester  2.YKK Zippers and Runners , Backpacks , Unisex , Backpacking , Campus &amp Youth , No ",595,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017646_Large_Front.jpg,"Compact & light-weight, Pluto is a easy to use, and comfortable double compartment pack for all your everyday explorations. Constructed out of durable fabrics, Pluto is strong, easy to use, light-weight and perfect for all your outdoor hauls
",,Pluto Peach Campus BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",https://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/userimages/Cosmos-Collection%20%283%29.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017646_Large_Back.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017646_Large_BackAngle.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017646_Large_Bottom.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017646_Large_Inside.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017646_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 19"" X 13"" X 8"" , 460 , Mesh Pockets Capacity(liters) 32 Material  1.Material – 420 D Dobby Polyester, 600 D Dual-tone Polyester  2.YKK Zippers and Runners , 32 , 1.Material – 420 D Dobby Polyester, 600 D Dual-tone Polyester  2.YKK Zippers and Runners , Backpacks , Unisex , Backpacking , Campus &amp Youth , No ",1145,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017844_Large_Front.jpg,"Cool, comfortable & light-weight, Neptune is an easy-to-carry double compartment pack designed for all those who are constantly on the move. Made with durable fabrics, this pack is resilient, strong and perfect for all your outdoor needs.
",,Neptune Black Campus BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",https://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/userimages/Cosmos-Collection%20%283%29.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017844_Large_BackAngle.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017844_Large_Back.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017844_Large_Bottom.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017844_Large_Inside.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017844_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 18.5"" x 13"" x 7"" , 330 , 1.Material – 420 D Plain Nylon, 210 D Nylon Rip-stop, 600 D Polyester 2.YKK Zippers and Runners , 27 , Backpacks , Unisex , Backpacking , Campus &amp Youth ",1595,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014836_Large_Top.jpg,"The Rapper is a double compartment backpack, which ensures that your campus hauls are much more fun & easier. Not only can you carry your notes, files, folders, papers, pens & pencils. The functional organizer also ensures that you carry every accessory you want.  It comes in blue, green & orange",,Rapper HipHop Blue Campus BackPAck,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014836_Large_Inside.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014836_Large_Bottom.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014836_Large_Side2.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014836_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014836_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 19"" X 13"" X 8"" , 460 , Mesh Pockets Capacity(liters) 32 Material  1.Material – 420 D Dobby Polyester, 600 D Dual-tone Polyester  2.YKK Zippers and Runners , 32 , 1.Material – 420 D Dobby Polyester, 600 D Dual-tone Polyester  2.YKK Zippers and Runners , Backpacks , Unisex , Backpacking , Campus &amp Youth , No ",1145,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017882_Large_Front.jpg,"Cool, comfortable & light-weight, Neptune is an easy-to-carry double compartment pack designed for all those who are constantly on the move. Made with durable fabrics, this pack is resilient, strong and perfect for all your outdoor needs.
",,Neptune Peach Campus BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",https://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/userimages/Cosmos-Collection%20%283%29.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017882_Large_Back.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017882_Large_BackAngle.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017882_Large_Side2.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017882_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338017882_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 20"" x 13"" x 9"" , 740 grams , 17"" , 1.Material – 450D/600D Polyester. 2. Bar tacked on specialized machines for increased durability. 3. YKK Zippers and Runners , Backpacks , Unisex , Backpacking , Campus &amp Youth , Yes ",2245,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014249_Large_Front.jpg,"Hitting the campus scene or heading out on a road trip, the LPTP is the perfect backpack for your outdoor ventures.  The LPTP is designed to combat your everyday needs it takes most of the blows you might receive with the heavy duty weight hauling.  The LPTP comes in shades of Red, Black & Green.
",,LPTP ECG Blue Laptop BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/userimages/LPT_.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014249_Large_BackAngle.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014249_Large_Front.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014249_Large_Side2.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014249_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014249_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 150 grams , Mesh Pockets Gear Size(H x W x D)  17""X12""X5.5"" Material 70D Nylon Ripstop Capacity(liters)  18 liters , 17""X12""X5.5"" , 70D Nylon Ripstop , 18 liters , Backpacks , Unisex , Backpacking , Campus &amp Youth ",745,,Pac n Go Daypack Campus BackPack,,Pac n Go Daypack Campus BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",,,,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338012504_Large_Packed.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338012504_Large_BackAngle.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338012504_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 20"" x 12"" x 6"" , 440 grams , 1. Material – 450D Polyester. 2. Bar tacked on specialized machines for increased durability. 3.  YKK Zippers and Runners , 24 , Backpacks , Unisex , Backpacking  Biking  Daytrip , Campus &amp Youth ",1795,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014812_Large_Top.jpg,"Carry your phone, ipad, accessories, books, pens, water bottle, notes & papers all in the Pax and head out to meet the challenges of your day! Do not fret, the Pax is designed to combat your everyday needs. The Pax is available in shades of Blue, Black and Orange.",,Pax Logo Blue Campus BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014812_Large_Inside.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014812_Large_Bottom.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014812_Large_Side2.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014812_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014812_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 19.5"" x 13.5"" x 6.5"" , 390 grams , 1. Material – 210D Nylon Double Ripstop. 2.Quality zippers and runners. , 28 , Backpacks , Unisex , Backpacking , Campus &amp Youth ",1695,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014737-Large_Bottom.jpg,"A stylish yet functional backpack the Hoodie is a single compartment backpack that features an easy access pocket for all your accessories. Designed to combat your everyday needs the sturdy, durable & resilient Hoodie is available in shades of Green and Red.",,Hoodie Hip Hop Green Campus BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014737_Large_BackAngle.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014737_Large_Front.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014737_Thumbjnail_Top.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014737_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014737_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 18"" x 13"" x 7.5"" , 500 grams , 1.Material – 600D Polyester Checks. 2.Bar tacked on specialized machines for increased durability. 3.YKK Zippers and Runners. , 28 , Backpacks , Unisex , Backpacking  Daytrip , Campus &amp Youth ",1295,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014881_Large_Top.jpg,"Whether you want to hit the campus or want to hit the road, pick the See-Saw a double compartment backpack.  The See Saw is designed to combat your everyday needs, so the padded shoulder straps & padded back take most of the blows.
",,See Saw Ray Blue,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014881_Large_Front.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014881_Large_Bottom.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014881_Large_Side2.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014881_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338014881_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 18"" x 13"" x 6"" , 540 , 21 , 1. Material – 420D Nylon dobby, 600 D Polyester. 2. Bar tacked on specialized machines for increased durability. 3. Quality zippers and runners. , Backpacks , Unisex , Backpacking , Business , Yes ",1795,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338009344_Large_Top.jpg,"A multi-utility backpack designed for the urban outdoor requirements, the Cube is easy & comfortable to carry thanks to the sturdy shoulder straps & ergonomic designs. Featuring an internal organizer & pockets, the Cube has enough space to carry your world in it.",,Cube Campus Laptop Backpack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/userimages/Cube.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338009344_Large_Front.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338009344_Large_Bottpm.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338009344_Large_Side2.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338009344_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338009344_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 19.5"" x 12.5"" x 7"" , 510 grams , Mesh Pockets Capacity(liters) 28 Material  600D Polyester Jacquard Checks, 600 D Polyester, YKK Runners &amp Zippers. , 28 , 600D Polyester Jacquard Checks, 600 D Polyester, YKK Runners &amp Zippers. , Backpacks , Unisex , Backpacking , Campus &amp Youth , No ",1695,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338013259_Large_Top.jpg,"Powerful, sturdy, strong, resilient & smart, the Rook is a dual compartment backpack, which allows you to carry your laptop, pens & pencils.  The Rook also features an organizer for accessories; it also features a side mesh pocket for water bottle.
",,Rook Bar Pink Campus Backpack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/userimages/Rook.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338013259_Large_Inside.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338013259_Large_Bottom.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338013259_Large_Side2.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338013259_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338013259_Large_FrontAngle.jpg,
8.90334E+12,,Backpacks," 18"" x 13"" x 6"" , 960 grams , Mesh Pockets Capacity(liters) 22 Material  1. Main fabric – 420D Nylon Dobby / 420D Nylon Oxford. 2. Bar tacked on specialized machines for increased durability.3. Quality zippers and runners. , 22 , 1. Main fabric – 420D Nylon Dobby / 420D Nylon Oxford. 2. Bar tacked on specialized machines for increased durability.3. Quality zippers and runners. , Backpacks , Unisex , Backpacking , Business , Yes ",1995,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338001508_Large_Side2.jpg,"Carry your laptop, files & folders and every other accessory that you possibly need for the urban outdoors with the cruiser. Designed as a complete multi-utility pack, the cruiser is perfect for all your office & campus requirements and needs.",Black;Blue;Grey;Red,Cruiser Laptop BackPack,"
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/userimages/Cruiser.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338001508_Large_Bottom1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338001508_Large_Top1.jpg,Stock Available,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338001508_Large_Side1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338001508_Large_BackAngle1.jpg,http://martjackstorage.blob.core.windows.net/in-resources/5ce37242-239b-4986-b57c-5ca85e320542/Images/ProductImages/Large/8903338001508_Large_FrontAngle1.jpg,
