http://www.dickssportinggoods.com/family/index.jsp?categoryId=19950156&fg=Gender&ff=PAD&fv=DSG_Gender%2FMen%27s&fd=Men%27s&,Apparel/Accessories/Socks/Men's Compression Socks;Apparel/Compression Gear/Compression Socks/Men's Compression Socks;Shoes/Accessories/Socks/Men's Compression Socks,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=19950156&fg=Gender&ff=PAD&fv=DSG_Gender%2FWomen%27s&fd=Women%27s&,Apparel/Accessories/Socks/Women's Compression Socks;Apparel/Compression Gear/Compression Socks/Women's Compression Socks;Shoes/Accessories/Socks/Women's Compression Socks,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12450756&bc=CatGroup_BattingGloves_R1_C3_YouthTBallBattingGloves&page=1,Other Sports/More Sports/Baseball/Youth Batting Gloves,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12450756&bc=CatGroup_BattingGloves_R1_C3_YouthTBallBattingGloves&page=2,Other Sports/More Sports/Baseball/Youth Batting Gloves,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=13278044&bc=CatGroup_MensHats_R1_C1_AllAthleticHats&page=1,Apparel/Accessories/Hats,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=13278044&bc=CatGroup_MensHats_R1_C1_AllAthleticHats&page=2,Apparel/Accessories/Hats,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12253724&bc=CatGroup_MensAccessories_R3_C4_FaceMasksBalaclava,Apparel/Accessories/Masks;Run & Cycle/Running/Accessories/Mask and Balaclavas; Run & Cycle/Cycling/Mask and Balaclavas,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12853395&bc=CatGroup_CyclingShoesAccessories_R1_C2_Womens,Run & Cycle/Cycling/Cycling Gear;Shoes/Women's Shoes/Cycling Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=12853195&bc=CatGroup_CyclingShoesAccessories_R1_C1_Mens,Run & Cycle/Cycling/Cycling Gear;Shoes/Men's Shoes/Cycling Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?ab=TopNav_Golf_GolfShoes_Mens&categoryId=4418338&cp=4413989.4414138&page=1,Shoes/Men's Shoes/Golf Shoes;Other Sports/Golf/Golf Shoes/Men's Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?ab=TopNav_Golf_GolfShoes_Mens&categoryId=4418338&cp=4413989.4414138&page=2,Shoes/Men's Shoes/Golf Shoes;Other Sports/Golf/Golf Shoes/Men's Shoes,4,
http://www.dickssportinggoods.com/family/index.jsp?ab=TopNav_Golf_GolfShoes_Youth&categoryId=4418340&cp=4413989.4414138,Shoes/Junior Shoes/Golf Shoes;Other Sports/Golf/Golf Shoes/Junior Shoes,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418319&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F3+Pack&fd=3+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F5+Pack&fd=5+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F2+Pack&fd=2+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F6+Pack&fd=6+Pack&&page=1,Apparel/Accessories/Socks/Golf Socks;Shoes/Accessories/Socks/Golf Socks,2,
http://www.dickssportinggoods.com/family/index.jsp?categoryId=4418319&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F3+Pack&fd=3+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F5+Pack&fd=5+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F2+Pack&fd=2+Pack&fg=Pack+Size&ff=PAD&fv=DSG_Sock_Pack_Size%2F6+Pack&fd=6+Pack&&page=2,Apparel/Accessories/Socks/Golf Socks;Shoes/Accessories/Socks/Golf Socks,2,
http://www.dickssportinggoods.com/family/index.jsp?ab=TopNav_Golf_GolfShoes_Womens&categoryId=35282346&cp=4413989.4414138&page=1,Shoes/Women's Shoes/Golf Shoes;Other Sports/Golf/Golf Shoes/Women's Shoes,2,
http://www.dickssportinggoods.com/family/index.jsp?ab=TopNav_Golf_GolfShoes_Womens&categoryId=35282346&cp=4413989.4414138&page=2,Shoes/Women's Shoes/Golf Shoes;Other Sports/Golf/Golf Shoes/Women's Shoes,2,
